,Unnamed: 0_x,Date,BTC_Actual,BTC_Predicted,BTC_PrevClose,BTC_BreakHigh2_lag1,Unnamed: 0_y,SPY_Actual,SPY_Predicted,SPY_PrevClose,SPY_BreakHigh2_lag1,TLT_Open,TLT_High,TLT_Low,TLT_Close,TLT_SMAVG (5)  on Close,TLT_SMAVG (10)  on Close,TLT_SMAVG (15)  on Close,TLT_Volume,TLT_SMAVG (5)
627,18166,2025-01-14 01:30:00,91935.3,91604.82808,91966.34,False,3331.0,579.35,577.6504619999996,578.165,True,85.34,85.435,85.25,85.42,85.258,85.329,85.384,787331.0,1557697.0
628,18167,2025-01-14 02:00:00,91677.48,91805.30908000012,91935.3,False,3332.0,579.68,579.3031559999982,579.35,True,85.43,85.48,85.36,85.41,85.281,85.329,85.375,850019.0,1432209.0
629,18168,2025-01-14 02:30:00,92025.19,91710.53302000008,91677.48,True,3333.0,579.98,579.8742439999988,579.68,True,85.42,85.52,85.41,85.49,85.346,85.341,85.369,1018663.0,1236921.0
630,18169,2025-01-14 03:00:00,92118.38,91783.98079999996,92025.19,False,3334.0,580.18,580.2260779999989,579.98,True,85.49,85.5,85.36,85.36,85.405,85.33,85.363,1367491.0,1158127.0
631,18170,2025-01-14 03:30:00,92251.12,91805.65159999992,92118.38,False,3335.0,580.33,580.4293419999985,580.18,True,85.37,85.37,85.115,85.117,85.359,85.294,85.34,1454685.0,1095638.0
632,18171,2025-01-14 04:00:00,92075.0,92037.2848599999,92251.12,True,3336.0,580.09,580.4037099999991,580.33,True,85.12,85.35,85.11,85.345,85.344,85.301,85.334,1828785.0,1303929.0
633,18172,2025-01-14 04:30:00,93578.47,91784.56928000008,92075.0,False,3337.0,581.39,580.3586140000001,580.09,False,85.35,85.43,85.34,85.43,85.348,85.315,85.336,9061649.0,2946255.0
634,18173,2025-01-14 05:00:00,93806.75,93055.64958000014,93578.47,False,,,,,,,,,,,,,,
635,18174,2025-01-14 05:30:00,94192.62,93617.42401999996,93806.75,True,,,,,,,,,,,,,,
636,18175,2025-01-14 06:00:00,94560.3,93920.88371999984,94192.62,True,,,,,,,,,,,,,,
637,18176,2025-01-14 06:30:00,94399.39,93843.1612799999,94560.3,True,,,,,,,,,,,,,,
638,18177,2025-01-14 07:00:00,94257.67,93568.05003999991,94399.39,False,,,,,,,,,,,,,,
639,18178,2025-01-14 07:30:00,94504.75,93601.49796000004,94257.67,False,,,,,,,,,,,,,,
640,18179,2025-01-14 08:00:00,94558.58,94143.62612000012,94504.75,False,,,,,,,,,,,,,,
641,18180,2025-01-14 08:30:00,94442.95,94488.41827999968,94558.58,True,,,,,,,,,,,,,,
642,18181,2025-01-14 09:00:00,94904.52,94476.93653999988,94442.95,False,,,,,,,,,,,,,,
643,18182,2025-01-14 09:30:00,94798.8,94703.04825999984,94904.52,False,,,,,,,,,,,,,,
644,18183,2025-01-14 10:00:00,95181.0,94825.63861999998,94798.8,False,,,,,,,,,,,,,,
645,18184,2025-01-14 10:30:00,94862.08,94924.14549999984,95181.0,False,,,,,,,,,,,,,,
646,18185,2025-01-14 11:00:00,95007.47,94933.75293999998,94862.08,False,,,,,,,,,,,,,,
647,18186,2025-01-14 11:30:00,94838.53,94882.35001999966,95007.47,False,,,,,,,,,,,,,,
648,18187,2025-01-14 12:00:00,94910.41,94786.49303999988,94838.53,False,,,,,,,,,,,,,,
649,18188,2025-01-14 12:30:00,95084.78,94863.66227999984,94910.41,False,,,,,,,,,,,,,,
650,18189,2025-01-14 13:00:00,95134.61,94911.87327999996,95084.78,False,,,,,,,,,,,,,,
651,18190,2025-01-14 13:30:00,94882.56,95026.70840000008,95134.61,False,,,,,,,,,,,,,,
652,18191,2025-01-14 14:00:00,94775.41,94766.2927000001,94882.56,False,,,,,,,,,,,,,,
653,18192,2025-01-14 14:30:00,94984.83,94631.32363999992,94775.41,False,,,,,,,,,,,,,,
654,18193,2025-01-14 15:00:00,94990.31,94910.2604,94984.83,False,,,,,,,,,,,,,,
655,18194,2025-01-14 15:30:00,94846.56,94953.05730000028,94990.31,True,,,,,,,,,,,,,,
656,18195,2025-01-14 16:00:00,95316.56,94856.85778000022,94846.56,False,,,,,,,,,,,,,,
657,18196,2025-01-14 16:30:00,95482.95,95258.57694000009,95316.56,False,,,,,,,,,,,,,,
658,18197,2025-01-14 17:00:00,96402.75,95478.37756,95482.95,True,,,,,,,,,,,,,,
659,18198,2025-01-14 17:30:00,97151.02,96506.69772000011,96402.75,True,,,,,,,,,,,,,,
660,18199,2025-01-14 18:00:00,96730.55,97219.07178000014,97151.02,True,,,,,,,,,,,,,,
661,18200,2025-01-14 18:30:00,96651.72,97088.32657999996,96730.55,False,,,,,,,,,,,,,,
662,18201,2025-01-14 19:00:00,96442.61,96624.17862000002,96651.72,False,,,,,,,,,,,,,,
663,18202,2025-01-14 19:30:00,96521.75,96484.49064000012,96442.61,False,,,,,,,,,,,,,,
664,18203,2025-01-14 20:00:00,96119.39,96462.4972800001,96521.75,False,,,,,,,,,,,,,,
665,18204,2025-01-14 20:30:00,95955.69,96029.92081999977,96119.39,False,,,,,,,,,,,,,,
666,18205,2025-01-14 21:00:00,95864.47,95902.25998,95955.69,False,,,,,,,,,,,,,,
667,18206,2025-01-14 21:30:00,96313.88,95826.4790599999,95864.47,False,,,,,,,,,,,,,,
668,18207,2025-01-14 22:00:00,96786.72,96183.5847199999,96313.88,False,,,,,,,,,,,,,,
669,18208,2025-01-14 22:30:00,96266.8,96695.9941,96786.72,False,3338.0,582.37,581.6897300000003,581.39,False,85.23,85.36,85.02,85.036,85.258,85.302,85.313,3555294.0,3453581.0
670,18209,2025-01-14 23:00:00,96476.47,96311.5617200001,96266.8,False,3339.0,583.2,582.7488780000014,582.37,True,85.035,85.18,85.02,85.05,85.196,85.301,85.285,1398592.0,3459801.0
671,18210,2025-01-14 23:30:00,96431.45,96527.30969999978,96476.47,False,3340.0,581.88,583.3601000000017,583.2,False,85.05,85.145,84.94,85.075,85.187,85.273,85.258,1974897.0,3563844.0
672,18211,2025-01-15 00:00:00,95818.19,96458.44462,96431.45,False,3341.0,580.85,582.2059660000016,581.88,False,85.074,85.24,85.065,85.16,85.15,85.247,85.251,1739037.0,3545894.0
673,18212,2025-01-15 00:30:00,95690.7,95717.38827999988,95818.19,False,3342.0,578.73,580.8475499999994,580.85,False,85.165,85.206,85.035,85.08,85.08,85.214,85.237,755446.0,1884653.0
674,18213,2025-01-15 01:00:00,95980.09,95656.61322000012,95690.7,False,3343.0,579.7,579.4888200000003,578.73,False,85.08,85.11,84.97,85.018,85.077,85.167,85.227,883324.0,1350259.0
675,18214,2025-01-15 01:30:00,96492.25,95978.86252000002,95980.09,False,3344.0,580.2,579.1722720000004,579.7,False,85.02,85.04,84.895,84.91,85.049,85.122,85.217,1220179.0,1314577.0
676,18215,2025-01-15 02:00:00,96602.52,96545.3547599998,96492.25,True,3345.0,581.94,580.444499999999,580.2,False,84.905,85.055,84.89,85.042,85.042,85.115,85.196,892833.0,1098164.0
677,18216,2025-01-15 02:30:00,96737.62,96737.84844000012,96602.52,True,3346.0,583.49,582.0199520000004,581.94,True,85.05,85.11,84.97,85.095,85.029,85.09,85.175,1066223.0,963601.0
678,18217,2025-01-15 03:00:00,96839.44,96766.44922000008,96737.62,True,3347.0,583.08,583.1532780000001,583.49,True,85.095,85.149,85.04,85.12,85.037,85.059,85.155,1436109.0,1099734.0
679,18218,2025-01-15 03:30:00,96489.31,96848.87542000008,96839.44,True,3348.0,580.58,582.6386200000007,583.08,True,85.12,85.225,85.11,85.185,85.07,85.073,85.135,1506970.0,1224463.0
680,18219,2025-01-15 04:00:00,96849.22,96530.33722000004,96489.31,True,3349.0,580.58,580.802804,580.58,False,85.19,85.25,85.17,85.23,85.134,85.091,85.126,1241201.0,1228667.0
681,18220,2025-01-15 04:30:00,96466.34,96790.8061000001,96849.22,False,3350.0,582.08,580.2869179999994,580.58,False,85.225,85.33,85.14,85.29,85.184,85.113,85.138,8513464.0,2752794.0
682,18221,2025-01-15 05:00:00,96489.02,96597.87678000008,96466.34,False,,,,,,,,,,,,,,
683,18222,2025-01-15 05:30:00,96409.5,96567.47845999988,96489.02,False,,,,,,,,,,,,,,
684,18223,2025-01-15 06:00:00,96622.23,96407.32529999995,96409.5,False,,,,,,,,,,,,,,
685,18224,2025-01-15 06:30:00,96661.25,96565.26857999989,96622.23,False,,,,,,,,,,,,,,
686,18225,2025-01-15 07:00:00,96497.88,96707.97274,96661.25,True,,,,,,,,,,,,,,
687,18226,2025-01-15 07:30:00,96540.86,96620.72919999994,96497.88,True,,,,,,,,,,,,,,
688,18227,2025-01-15 08:00:00,97174.44,96568.89675999996,96540.86,False,,,,,,,,,,,,,,
689,18228,2025-01-15 08:30:00,96869.39,97107.7884200002,97174.44,False,,,,,,,,,,,,,,
690,18229,2025-01-15 09:00:00,97067.22,96829.46018000029,96869.39,True,,,,,,,,,,,,,,
691,18230,2025-01-15 09:30:00,97321.25,96982.95304000014,97067.22,False,,,,,,,,,,,,,,
692,18231,2025-01-15 10:00:00,96926.16,97383.0525800002,97321.25,False,,,,,,,,,,,,,,
693,18232,2025-01-15 10:30:00,96804.19,97018.86596000008,96926.16,False,,,,,,,,,,,,,,
694,18233,2025-01-15 11:00:00,96879.53,96832.59046000008,96804.19,False,,,,,,,,,,,,,,
695,18234,2025-01-15 11:30:00,97280.92,96985.53874,96879.53,False,,,,,,,,,,,,,,
696,18235,2025-01-15 12:00:00,97242.62,97304.85334000016,97280.92,True,,,,,,,,,,,,,,
697,18236,2025-01-15 12:30:00,97160.86,97344.4288200001,97242.62,True,,,,,,,,,,,,,,
698,18237,2025-01-15 13:00:00,96942.91,97115.10702000004,97160.86,False,,,,,,,,,,,,,,
699,18238,2025-01-15 13:30:00,96991.88,97023.99376,96942.91,False,,,,,,,,,,,,,,
700,18239,2025-01-15 14:00:00,96829.08,97103.49389999996,96991.88,False,,,,,,,,,,,,,,
701,18240,2025-01-15 14:30:00,97054.61,96799.26118,96829.08,False,,,,,,,,,,,,,,
702,18241,2025-01-15 15:00:00,97495.22,97042.19240000009,97054.61,True,,,,,,,,,,,,,,
703,18242,2025-01-15 15:30:00,97263.02,97478.48712000006,97495.22,True,,,,,,,,,,,,,,
704,18243,2025-01-15 16:00:00,97457.03,97297.83754,97263.02,True,,,,,,,,,,,,,,
705,18244,2025-01-15 16:30:00,97174.94,97416.28609999992,97457.03,False,,,,,,,,,,,,,,
706,18245,2025-01-15 17:00:00,96899.64,97189.60083999984,97174.94,False,,,,,,,,,,,,,,
707,18246,2025-01-15 17:30:00,96800.56,96898.36188000008,96899.64,False,,,,,,,,,,,,,,
708,18247,2025-01-15 18:00:00,97045.5,96817.39570000004,96800.56,False,,,,,,,,,,,,,,
709,18248,2025-01-15 18:30:00,96899.41,97172.1866999999,97045.5,False,,,,,,,,,,,,,,
710,18249,2025-01-15 19:00:00,96597.2,96937.42880000004,96899.41,True,,,,,,,,,,,,,,
711,18250,2025-01-15 19:30:00,96724.16,96625.73728000016,96597.2,False,,,,,,,,,,,,,,
712,18251,2025-01-15 20:00:00,96563.7,96658.33366000002,96724.16,False,,,,,,,,,,,,,,
713,18252,2025-01-15 20:30:00,96896.2,96491.49683999992,96563.7,False,,,,,,,,,,,,,,
714,18253,2025-01-15 21:00:00,97244.53,96882.26914000003,96896.2,True,,,,,,,,,,,,,,
715,18254,2025-01-15 21:30:00,98945.33,97253.48692000018,97244.53,True,,,,,,,,,,,,,,
716,18255,2025-01-15 22:00:00,98706.2,98777.73961999992,98945.33,True,,,,,,,,,,,,,,
717,18256,2025-01-15 22:30:00,99452.34,98815.82468000008,98706.2,True,3351.0,591.91,582.3223380000001,582.08,False,86.695,86.84,86.613,86.788,85.523,85.276,85.234,6017201.0,3742989.0
718,18257,2025-01-15 23:00:00,99718.67,99466.54824000012,99452.34,True,3352.0,592.33,589.2265839999986,591.91,True,86.785,86.97,86.57,86.88,85.875,85.456,85.331,4217722.0,4299312.0
719,18258,2025-01-15 23:30:00,98991.44,99794.46864000006,99718.67,True,3353.0,591.24,592.3915579999997,592.33,True,86.878,86.975,86.59,86.718,86.181,85.626,85.443,3393573.0,4676632.0
720,18259,2025-01-16 00:00:00,99277.23,99098.5993400001,98991.44,False,3354.0,590.984,591.2390459999992,591.24,False,86.715,86.72,86.53,86.565,86.448,85.791,85.544,1658464.0,4760085.0
721,18260,2025-01-16 00:30:00,99031.08,99221.0258000001,99277.23,False,3355.0,590.03,590.8877439999985,590.984,False,86.562,86.61,86.395,86.455,86.681,85.933,85.636,1885235.0,3434439.0
722,18261,2025-01-16 01:00:00,99123.27,99041.46696000002,99031.08,False,3356.0,591.11,590.2617940000005,590.03,False,86.46,86.7,86.44,86.655,86.655,86.089,85.735,1811898.0,2593379.0
723,18262,2025-01-16 01:30:00,98648.34,99205.60949999996,99123.27,False,3357.0,591.02,591.1117039999989,591.11,False,86.66,86.7,86.56,86.585,86.596,86.235,85.836,2286677.0,2207170.0
724,18263,2025-01-16 02:00:00,99096.0,98786.66032000018,98648.34,False,3358.0,592.27,591.414651999999,591.02,True,86.585,86.715,86.55,86.635,86.579,86.38,85.944,1449245.0,1818304.0
725,18264,2025-01-16 02:30:00,99453.34,99182.50222000013,99096.0,False,3359.0,592.53,592.2253039999987,592.27,True,86.63,86.719,86.6,86.67,86.6,86.524,86.061,1443677.0,1775346.0
726,18265,2025-01-16 03:00:00,99377.81,99400.08422000014,99453.34,False,3360.0,593.12,592.1746479999991,592.53,True,86.665,86.73,86.574,86.71,86.651,86.666,86.172,2559237.0,1910147.0
727,18266,2025-01-16 03:30:00,99863.06,99286.1509200002,99377.81,True,3361.0,593.42,592.9635799999987,593.12,True,86.7,86.71,86.61,86.66,86.652,86.653,86.276,1685394.0,1884846.0
728,18267,2025-01-16 04:00:00,100181.69,99839.28570000012,99863.06,True,3362.0,593.62,593.8839959999999,593.42,True,86.655,86.66,86.58,86.64,86.663,86.629,86.378,1389405.0,1705392.0
729,18268,2025-01-16 04:30:00,99593.39,100089.74426000012,100181.69,True,3363.0,592.78,594.0080939999999,593.62,True,86.64,86.76,86.64,86.76,86.688,86.633,86.483,14906381.0,4396819.0
730,18269,2025-01-16 05:00:00,99798.84,99663.97335999996,99593.39,False,,,,,,,,,,,,,,
731,18270,2025-01-16 05:30:00,99676.58,99844.05370000012,99798.84,False,,,,,,,,,,,,,,
732,18271,2025-01-16 06:00:00,99585.58,99716.07685999984,99676.58,False,,,,,,,,,,,,,,
733,18272,2025-01-16 06:30:00,99730.52,99638.47169999972,99585.58,False,,,,,,,,,,,,,,
734,18273,2025-01-16 07:00:00,100124.62,99753.31412000008,99730.52,False,,,,,,,,,,,,,,
735,18274,2025-01-16 07:30:00,100507.12,99945.90351999996,100124.62,True,,,,,,,,,,,,,,
736,18275,2025-01-16 08:00:00,100366.5,100484.65386000003,100507.12,True,,,,,,,,,,,,,,
737,18276,2025-01-16 08:30:00,99862.25,100354.34851999996,100366.5,True,,,,,,,,,,,,,,
738,18277,2025-01-16 09:00:00,99958.94,99845.02259999995,99862.25,False,,,,,,,,,,,,,,
739,18278,2025-01-16 09:30:00,100082.97,99905.69059999978,99958.94,False,,,,,,,,,,,,,,
740,18279,2025-01-16 10:00:00,99735.08,99985.43221999973,100082.97,False,,,,,,,,,,,,,,
741,18280,2025-01-16 10:30:00,99626.39,99884.9079999999,99735.08,False,,,,,,,,,,,,,,
742,18281,2025-01-16 11:00:00,99531.81,99755.34936,99626.39,False,,,,,,,,,,,,,,
743,18282,2025-01-16 11:30:00,99456.22,99533.39055999993,99531.81,False,,,,,,,,,,,,,,
744,18283,2025-01-16 12:00:00,99588.23,99481.85638,99456.22,False,,,,,,,,,,,,,,
745,18284,2025-01-16 12:30:00,99604.86,99664.66045999994,99588.23,False,,,,,,,,,,,,,,
746,18285,2025-01-16 13:00:00,99507.3,99604.61136000002,99604.86,True,,,,,,,,,,,,,,
747,18286,2025-01-16 13:30:00,99362.2,99534.78195999996,99507.3,False,,,,,,,,,,,,,,
748,18287,2025-01-16 14:00:00,99644.0,99457.65124000012,99362.2,False,,,,,,,,,,,,,,
749,18288,2025-01-16 14:30:00,99778.34,99595.38634,99644.0,False,,,,,,,,,,,,,,
750,18289,2025-01-16 15:00:00,99701.34,99760.45289999986,99778.34,True,,,,,,,,,,,,,,
751,18290,2025-01-16 15:30:00,99763.53,99748.9157199998,99701.34,False,,,,,,,,,,,,,,
752,18291,2025-01-16 16:00:00,99521.81,99776.41449999996,99763.53,False,,,,,,,,,,,,,,
753,18292,2025-01-16 16:30:00,98947.62,99639.3375199998,99521.81,False,,,,,,,,,,,,,,
754,18293,2025-01-16 17:00:00,98924.83,99110.48770000025,98947.62,False,,,,,,,,,,,,,,
755,18294,2025-01-16 17:30:00,99133.78,98833.7544000001,98924.83,False,,,,,,,,,,,,,,
756,18295,2025-01-16 18:00:00,99329.58,99151.67168000014,99133.78,False,,,,,,,,,,,,,,
757,18296,2025-01-16 18:30:00,99203.53,99448.08683999989,99329.58,True,,,,,,,,,,,,,,
758,18297,2025-01-16 19:00:00,99049.03,99294.04246000011,99203.53,True,,,,,,,,,,,,,,
759,18298,2025-01-16 19:30:00,99120.98,99118.38898000012,99049.03,False,,,,,,,,,,,,,,
760,18299,2025-01-16 20:00:00,99194.0,99121.71402000006,99120.98,False,,,,,,,,,,,,,,
761,18300,2025-01-16 20:30:00,99366.03,99245.57658,99194.0,False,,,,,,,,,,,,,,
762,18301,2025-01-16 21:00:00,98852.3,99312.88372000016,99366.03,True,,,,,,,,,,,,,,
763,18302,2025-01-16 21:30:00,99057.03,98965.70094000008,98852.3,False,,,,,,,,,,,,,,
764,18303,2025-01-16 22:00:00,99324.38,99019.63391999998,99057.03,False,,,,,,,,,,,,,,
765,18304,2025-01-16 22:30:00,97572.94,99245.83651999992,99324.38,False,3364.0,592.1,593.2688500000005,592.78,False,86.64,86.66,86.28,86.36,86.626,86.613,86.558,2261247.0,4560333.0
766,18305,2025-01-16 23:00:00,98361.75,97901.5120199999,97572.94,False,3365.0,592.27,592.9760760000001,592.1,False,86.37,86.71,86.3,86.639,86.612,86.631,86.648,3325216.0,4713529.0
767,18306,2025-01-16 23:30:00,99274.02,98196.74433999996,98361.75,False,3366.0,593.41,592.4916300000004,592.27,False,86.63,86.75,86.61,86.75,86.63,86.641,86.645,1432439.0,4662938.0
768,18307,2025-01-17 00:00:00,99712.81,99067.33927999991,99274.02,False,3367.0,593.36,593.8249980000003,593.41,False,86.75,87.08,86.73,86.98,86.698,86.68,86.652,3608433.0,5106743.0
769,18308,2025-01-17 00:30:00,99325.28,99558.68981999993,99712.81,True,3368.0,593.44,593.2275039999985,593.36,True,86.98,87.18,86.96,87.05,86.756,86.722,86.674,1817177.0,2488903.0
770,18309,2025-01-17 01:00:00,99862.94,99306.91045999998,99325.28,True,3369.0,593.78,593.711972,593.44,False,87.06,87.2,86.98,87.15,86.914,86.77,86.713,1425622.0,2321778.0
771,18310,2025-01-17 01:30:00,99830.88,99817.59831999996,99862.94,True,3370.0,592.95,594.2622240000009,593.78,False,87.151,87.206,87.04,87.085,87.003,86.807,86.755,1773104.0,2011355.0
772,18311,2025-01-17 02:00:00,99488.48,99776.79678000018,99830.88,True,3371.0,592.22,593.313654000001,592.95,False,87.085,87.17,87.065,87.071,87.067,86.849,86.783,1253884.0,1975644.0
773,18312,2025-01-17 02:30:00,99562.22,99504.86838,99488.48,False,3372.0,591.31,592.2465760000005,592.22,False,87.07,87.245,87.065,87.2,87.111,86.905,86.824,1517828.0,1557523.0
774,18313,2025-01-17 03:00:00,99767.78,99547.87837999988,99562.22,False,3373.0,592.495,590.7486920000003,591.31,False,87.198,87.395,87.195,87.304,87.162,86.959,86.869,1801693.0,1554426.0
775,18314,2025-01-17 03:30:00,100390.66,99819.18119999998,99767.78,False,3374.0,592.88,591.7465459999994,592.495,False,87.305,87.34,87.12,87.13,87.158,87.036,86.899,1434683.0,1556238.0
776,18315,2025-01-17 04:00:00,100595.19,100296.78562000008,100390.66,True,3375.0,592.28,592.41979,592.88,True,87.13,87.19,87.08,87.145,87.17,87.087,86.928,1579452.0,1517508.0
777,18316,2025-01-17 04:30:00,100333.5,100495.22248000004,100595.19,True,3376.0,591.64,592.2307779999999,592.28,True,87.14,87.14,87.0,87.04,87.164,87.116,86.954,7855388.0,2837809.0
778,18317,2025-01-17 05:00:00,99867.11,100339.02418000008,100333.5,True,,,,,,,,,,,,,,
779,18318,2025-01-17 05:30:00,100151.94,99927.24389999984,99867.11,False,,,,,,,,,,,,,,
780,18319,2025-01-17 06:00:00,99588.16,100127.8509999999,100151.94,False,,,,,,,,,,,,,,
781,18320,2025-01-17 06:30:00,99827.3,99800.56413999991,99588.16,False,,,,,,,,,,,,,,
782,18321,2025-01-17 07:00:00,99893.09,99874.89287999993,99827.3,False,,,,,,,,,,,,,,
783,18322,2025-01-17 07:30:00,99978.53,99993.76457999986,99893.09,False,,,,,,,,,,,,,,
784,18323,2025-01-17 08:00:00,100151.38,99940.31823999983,99978.53,False,,,,,,,,,,,,,,
785,18324,2025-01-17 08:30:00,100130.84,100153.1133399999,100151.38,False,,,,,,,,,,,,,,
786,18325,2025-01-17 09:00:00,100208.61,100148.68545999988,100130.84,False,,,,,,,,,,,,,,
787,18326,2025-01-17 09:30:00,101652.86,100251.76037999992,100208.61,False,,,,,,,,,,,,,,
788,18327,2025-01-17 10:00:00,101832.94,101383.52565999998,101652.86,False,,,,,,,,,,,,,,
789,18328,2025-01-17 10:30:00,101068.36,101866.8616999998,101832.94,True,,,,,,,,,,,,,,
790,18329,2025-01-17 11:00:00,100956.3,101357.0936,101068.36,False,,,,,,,,,,,,,,
791,18330,2025-01-17 11:30:00,101010.55,101114.9903,100956.3,False,,,,,,,,,,,,,,
792,18331,2025-01-17 12:00:00,101146.16,101119.13537999986,101010.55,False,,,,,,,,,,,,,,
793,18332,2025-01-17 12:30:00,101448.94,101144.39897999962,101146.16,False,,,,,,,,,,,,,,
794,18333,2025-01-17 13:00:00,101590.75,101503.34937999984,101448.94,False,,,,,,,,,,,,,,
795,18334,2025-01-17 13:30:00,101316.08,101526.29373999994,101590.75,True,,,,,,,,,,,,,,
796,18335,2025-01-17 14:00:00,101423.61,101410.39219999989,101316.08,False,,,,,,,,,,,,,,
797,18336,2025-01-17 14:30:00,101386.34,101461.0794999998,101423.61,False,,,,,,,,,,,,,,
798,18337,2025-01-17 15:00:00,101592.94,101461.70854000014,101386.34,False,,,,,,,,,,,,,,
799,18338,2025-01-17 15:30:00,101434.06,101597.7011199998,101592.94,False,,,,,,,,,,,,,,
800,18339,2025-01-17 16:00:00,101867.17,101511.36983999996,101434.06,True,,,,,,,,,,,,,,
801,18340,2025-01-17 16:30:00,102093.55,101768.38233999982,101867.17,True,,,,,,,,,,,,,,
802,18341,2025-01-17 17:00:00,101984.88,101853.32737999989,102093.55,True,,,,,,,,,,,,,,
803,18342,2025-01-17 17:30:00,101827.19,101884.5258599999,101984.88,True,,,,,,,,,,,,,,
804,18343,2025-01-17 18:00:00,102202.22,101921.54655999994,101827.19,False,,,,,,,,,,,,,,
805,18344,2025-01-17 18:30:00,102288.55,102074.74571999996,102202.22,False,,,,,,,,,,,,,,
806,18345,2025-01-17 19:00:00,102330.47,102113.34115999982,102288.55,True,,,,,,,,,,,,,,
807,18346,2025-01-17 19:30:00,102219.56,102188.76239999992,102330.47,False,,,,,,,,,,,,,,
808,18347,2025-01-17 20:00:00,102518.23,102128.54649999994,102219.56,False,,,,,,,,,,,,,,
809,18348,2025-01-17 20:30:00,102740.45,102318.20234000012,102518.23,False,,,,,,,,,,,,,,
810,18349,2025-01-17 21:00:00,102535.12,102579.6822599999,102740.45,True,,,,,,,,,,,,,,
811,18350,2025-01-17 21:30:00,102449.78,102518.29389999992,102535.12,True,,,,,,,,,,,,,,
812,18351,2025-01-17 22:00:00,102737.69,102459.85119999984,102449.78,False,,,,,,,,,,,,,,
813,18352,2025-01-17 22:30:00,103377.0,102691.10619999997,102737.69,False,3377.0,596.38,591.6890380000008,591.64,False,87.43,87.48,87.21,87.259,87.176,87.144,86.995,2417753.0,3017794.0
814,18353,2025-01-17 23:00:00,103956.06,102757.43743999994,103377.0,False,3378.0,597.03,594.7092199999995,596.38,False,87.26,87.475,87.25,87.45,87.205,87.184,87.041,1366813.0,2930818.0
815,18354,2025-01-17 23:30:00,104037.3,103582.91948000004,103956.06,True,3379.0,598.127,596.6586879999998,597.03,True,87.44,87.45,87.28,87.31,87.241,87.2,87.104,928057.0,2829493.0
816,18355,2025-01-18 00:00:00,104630.61,104277.5111199998,104037.3,False,3380.0,598.77,598.2526140000006,598.127,True,87.31,87.31,87.13,87.21,87.254,87.212,87.142,1084325.0,2730467.0
817,18356,2025-01-18 00:30:00,105029.69,104692.60477999978,104630.61,False,3381.0,598.245,598.709004,598.77,True,87.215,87.25,87.04,87.08,87.262,87.213,87.164,1661109.0,1491611.0
818,18357,2025-01-18 01:00:00,105061.78,104896.72105999972,105029.69,True,3382.0,598.981,598.3533299999993,598.245,False,87.085,87.2,87.08,87.195,87.249,87.212,87.179,684795.0,1145020.0
819,18358,2025-01-18 01:30:00,104133.47,105071.67515999998,105061.78,True,3383.0,598.89,599.0788580000001,598.981,False,87.2,87.28,87.16,87.245,87.208,87.206,87.192,758222.0,1023302.0
820,18359,2025-01-18 02:00:00,104666.81,104534.38615999982,104133.47,False,3384.0,599.02,599.0045380000006,598.89,True,87.245,87.345,87.21,87.31,87.208,87.224,87.202,1032098.0,1044110.0
821,18360,2025-01-18 02:30:00,104894.09,104468.61441999958,104666.81,False,3385.0,598.551,598.965818000001,599.02,True,87.31,87.31,87.17,87.185,87.203,87.228,87.209,977842.0,1022813.0
822,18361,2025-01-18 03:00:00,105469.97,104572.86239999994,104894.09,False,3386.0,598.48,598.6465660000001,598.551,False,87.18,87.22,87.08,87.095,87.206,87.234,87.211,741799.0,838951.0
823,18362,2025-01-18 03:30:00,105911.66,104944.54323999956,105469.97,True,3387.0,598.17,598.4467680000005,598.48,False,87.09,87.165,87.09,87.145,87.196,87.223,87.207,755882.0,853169.0
824,18363,2025-01-18 04:00:00,105350.28,105839.9899599997,105911.66,True,3388.0,598.15,598.5706080000004,598.17,False,87.145,87.205,87.12,87.17,87.181,87.195,87.198,929206.0,887365.0
825,18364,2025-01-18 04:30:00,104706.0,105486.58518000002,105350.28,False,3389.0,597.49,598.3769660000006,598.15,False,87.165,87.19,87.1,87.16,87.151,87.18,87.2,6363222.0,1953590.0
826,18365,2025-01-18 05:00:00,105032.81,104618.40987999985,104706.0,False,,,,,,,,,,,,,,
827,18366,2025-01-18 05:30:00,104695.28,104776.36437999993,105032.81,False,,,,,,,,,,,,,,
828,18367,2025-01-18 06:00:00,104613.72,104632.63857999994,104695.28,False,,,,,,,,,,,,,,
829,18368,2025-01-18 06:30:00,104411.06,104539.54849999984,104613.72,False,,,,,,,,,,,,,,
830,18369,2025-01-18 07:00:00,104441.42,104412.9607599998,104411.06,False,,,,,,,,,,,,,,
831,18370,2025-01-18 07:30:00,104098.28,104417.73375999994,104441.42,False,,,,,,,,,,,,,,
832,18371,2025-01-18 08:00:00,104250.11,104151.03298000016,104098.28,False,,,,,,,,,,,,,,
833,18372,2025-01-18 08:30:00,104690.94,104111.39188000002,104250.11,False,,,,,,,,,,,,,,
834,18373,2025-01-18 09:00:00,104612.28,104364.95617999998,104690.94,True,,,,,,,,,,,,,,
835,18374,2025-01-18 09:30:00,104293.42,104381.63306000004,104612.28,False,,,,,,,,,,,,,,
836,18375,2025-01-18 10:00:00,104437.91,104232.68550000017,104293.42,False,,,,,,,,,,,,,,
