,Date,Open_x,High_x,Low_x,Close_x,SMAVG (5)  on Close_x,SMAVG (10)  on Close_x,SMAVG (15)  on Close_x,Actual_log_returns_BTC,Predicted_log_returns_BTC,BreakHigh2_lag1_BTC,log_returns_lag1_BTC,Open_y,High_y,Low_y,Close_y,SMAVG (5)  on Close_y,SMAVG (10)  on Close_y,SMAVG (15)  on Close_y,Volume_x,SMAVG (5)_x,Unnamed: 0_SPY_SPY,Actual_log_returns_SPY_SPY,Predicted_log_returns_SPY_SPY,BreakHigh2_lag1_SPY_SPY,log_returns_lag1_SPY_SPY,Open,High,Low,Close,SMAVG (5)  on Close,SMAVG (10)  on Close,SMAVG (15)  on Close,Volume_y,SMAVG (5)_y
2252,2024-02-16 22:00:00,52489.05,52587.06,51996.55,52216.49,52343.07,52236.11,52104.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,2024-02-16 22:30:00,52216.62,52425.0,51796.21,51945.2,52285.25,52244.68,52103.46,,,,,501.7,501.91,499.27,499.27,501.247,500.954,500.455,4850643.0,4869090.0,,,,,,92.48,92.66,92.37,92.54,93.09,93.152,93.179,3524613.0,6133182.0
2254,2024-02-16 23:00:00,51945.2,51945.2,51636.36,51849.87,52171.82,52233.71,52108.57,,,,,499.25,500.5,498.75,500.19,500.984,500.987,500.568,4159158.0,5075524.0,,,,,,92.53,92.725,92.48,92.715,92.991,93.115,93.174,2658043.0,6327402.0
2255,2024-02-16 23:30:00,51847.55,51918.49,51668.0,51905.5,52081.22,52193.39,52115.2,,,,,500.19,501.16,499.81,500.972,500.798,501.034,500.652,3355473.0,5183482.0,,,,,,92.71,92.808,92.633,92.72,92.895,93.055,93.118,2179685.0,6381954.0
2256,2024-02-17 00:00:00,51905.5,52270.55,51862.86,52143.33,52012.08,52179.27,52134.07,,,,,500.99,502.045,500.905,501.935,500.865,501.229,500.798,3161090.0,5232416.0,,,,,,92.715,92.73,92.55,92.615,92.778,93.006,93.056,2386736.0,6514912.0
2257,2024-02-17 00:30:00,52143.33,52194.79,52002.94,52063.99,51981.58,52162.32,52151.27,,,,,501.94,502.46,501.63,502.21,500.915,501.295,500.956,3058873.0,3717048.0,,,,,,92.62,92.66,92.505,92.52,92.622,92.94,93.008,1568923.0,2463600.0
2258,2024-02-17 01:00:00,52063.99,52088.5,51933.5,51997.0,51991.94,52138.59,52160.43,,,,,502.22,502.36,501.778,502.26,501.513,501.38,501.14,2565435.0,3260006.0,,,,,,92.521,92.625,92.473,92.62,92.638,92.864,92.981,1107870.0,1980251.0
2259,2024-02-17 01:30:00,51996.5,52034.88,51835.89,52034.75,52028.91,52100.37,52165.45,,,,,502.27,502.3,501.66,501.82,501.839,501.412,501.271,1704786.0,2769132.0,,,,,,92.615,92.77,92.59,92.755,92.646,92.819,92.958,1137354.0,1676114.0
2260,2024-02-17 02:00:00,52034.75,52050.03,51856.23,51959.4,52039.69,52060.46,52142.16,,,,,501.83,501.86,500.74,501.65,501.975,501.387,501.348,3319660.0,2761969.0,,,,,,92.755,92.845,92.695,92.73,92.648,92.772,92.92,1138013.0,1467779.0
2261,2024-02-17 02:30:00,51959.4,52054.38,51853.62,51992.49,52009.52,52010.8,52122.69,,,,,501.66,502.42,501.6,502.415,502.071,501.468,501.509,2044062.0,2538563.0,,,,,,92.73,92.78,92.69,92.72,92.669,92.724,92.894,1298678.0,1250168.0
2262,2024-02-17 03:00:00,51992.49,52053.92,51895.98,51915.59,51979.84,51980.71,52101.5,,,,,502.4,502.87,502.38,502.62,502.153,501.534,501.581,2964530.0,2519695.0,,,,,,92.72,92.78,92.69,92.75,92.715,92.669,92.865,1594904.0,1255364.0
2263,2024-02-17 03:30:00,51915.59,51938.0,51681.5,51774.93,51935.43,51963.68,52070.87,,,,,502.62,502.69,499.95,500.53,501.807,501.66,501.522,5018990.0,3010406.0,,,,,,92.75,92.81,92.71,92.73,92.737,92.688,92.822,1439729.0,1321736.0
2264,2024-02-17 04:00:00,51775.14,51889.75,51708.44,51789.5,51886.38,51957.65,52029.04,,,,,500.52,500.75,500.02,500.61,501.565,501.702,501.463,3532050.0,3375859.0,,,,,,92.74,92.76,92.68,92.73,92.732,92.689,92.79,1032193.0,1300703.0
2265,2024-02-17 04:30:00,51791.5,51923.97,51773.0,51857.0,51865.9,51952.8,51995.61,,,,,500.6,500.66,498.98,499.48,501.131,501.553,501.301,8438643.0,4399655.0,,,,,,92.74,92.8,92.72,92.76,92.738,92.693,92.76,9527819.0,2978665.0
2266,2024-02-17 05:00:00,51857.0,51942.19,51786.84,51938.25,51855.05,51932.29,51958.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2267,2024-02-17 05:30:00,51938.25,52042.27,51930.2,52035.71,51879.08,51929.46,51946.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,2024-02-17 06:00:00,52014.8,52032.06,51930.61,51942.52,51912.6,51924.01,51946.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,2024-02-17 06:30:00,51942.52,52038.19,51942.27,52023.88,51959.47,51922.93,51958.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2270,2024-02-17 07:00:00,52023.88,52151.0,51997.29,52141.38,52016.35,51941.12,51973.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,2024-02-17 07:30:00,52141.38,52250.59,52105.17,52163.0,52061.3,51958.18,51975.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2272,2024-02-17 08:00:00,52163.0,52207.37,52103.26,52113.7,52076.89,51977.99,51978.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2273,2024-02-17 08:30:00,52113.7,52150.0,52032.49,52037.17,52095.83,52004.21,51981.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,2024-02-17 09:00:00,52035.54,52059.11,51936.45,51966.12,52084.27,52021.88,51976.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
2275,2024-02-17 09:30:00,51967.12,52005.0,51897.55,51996.15,52055.23,52035.79,51979.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,2024-02-17 10:00:00,51996.15,52046.05,51956.41,51985.31,52019.69,52040.5,51978.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,2024-02-17 10:30:00,51985.31,51986.5,51912.75,51969.48,51990.85,52033.87,51982.27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,2024-02-17 11:00:00,51969.48,51992.03,51922.91,51922.91,51968.0,52031.91,51992.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,2024-02-17 11:30:00,51922.91,51994.95,51922.91,51993.53,51973.48,52028.88,52005.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,2024-02-17 12:00:00,51994.03,52018.74,51953.77,52005.25,51975.3,52015.26,52015.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,2024-02-17 12:30:00,52005.25,52068.76,52004.23,52041.05,51986.44,52003.07,52022.48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,2024-02-17 13:00:00,52040.05,52044.04,51825.25,51887.18,51969.98,51980.41,52012.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,2024-02-17 13:30:00,51887.18,51945.0,51854.48,51944.75,51974.35,51971.17,52012.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,2024-02-17 14:00:00,51944.75,51973.35,51907.54,51938.51,51963.35,51968.41,52007.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,2024-02-17 14:30:00,51938.61,51969.25,51907.99,51949.0,51952.1,51963.7,51994.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,2024-02-17 15:00:00,51948.62,51979.05,51935.89,51959.94,51935.88,51961.16,51980.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,2024-02-17 15:30:00,51959.94,51977.59,51931.06,51933.2,51945.08,51957.53,51968.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,2024-02-17 16:00:00,51933.2,51933.2,51823.09,51825.74,51921.28,51947.81,51954.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,2024-02-17 16:30:00,51825.74,51847.93,51735.27,51756.44,51884.86,51924.11,51940.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,2024-02-17 17:00:00,51756.44,51803.95,51679.26,51751.26,51845.32,51898.71,51924.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,2024-02-17 17:30:00,51751.26,51818.51,51700.55,51702.23,51793.77,51864.82,51905.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,2024-02-17 18:00:00,51702.23,51706.47,51520.0,51598.4,51726.82,51835.95,51880.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,2024-02-17 18:30:00,51598.4,51736.27,51586.75,51736.27,51708.92,51815.1,51868.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,2024-02-17 19:00:00,51736.27,51767.23,51703.12,51727.27,51703.09,51793.98,51850.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,2024-02-17 19:30:00,51727.27,51799.5,51697.98,51708.96,51694.62,51769.97,51830.68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,2024-02-17 20:00:00,51708.96,51721.21,51653.18,51653.24,51684.83,51739.3,51804.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,2024-02-17 20:30:00,51653.24,51747.77,51577.82,51733.88,51711.92,51719.37,51794.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,2024-02-17 21:00:00,51733.88,51735.2,51361.5,51404.75,51645.62,51677.27,51758.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,2024-02-17 21:30:00,51404.75,51458.94,51127.05,51203.56,51540.88,51621.98,51709.61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,2024-02-17 22:00:00,51203.12,51344.45,51186.62,51220.25,51443.14,51568.88,51661.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,2024-02-17 22:30:00,51220.5,51228.88,50657.19,50862.88,51285.06,51484.95,51587.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,2024-02-17 23:00:00,50863.86,50998.65,50663.0,50996.45,51137.57,51424.75,51525.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,2024-02-17 23:30:00,50996.45,51187.0,50960.06,50996.5,51055.93,51350.77,51470.16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,2024-02-18 00:00:00,50996.5,50996.5,50756.52,50840.98,50983.41,51262.14,51409.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,2024-02-18 00:30:00,50840.98,51034.29,50771.5,50964.7,50932.3,51187.72,51356.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,2024-02-18 01:00:00,50964.7,51222.38,50963.05,51085.94,50976.91,51130.99,51315.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,2024-02-18 01:30:00,51085.94,51266.21,51071.68,51219.87,51021.6,51079.59,51290.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,2024-02-18 02:00:00,51220.87,51276.61,51151.72,51275.55,51077.41,51066.66,51259.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,2024-02-18 02:30:00,51275.55,51301.3,51229.52,51277.87,51164.79,51074.1,51229.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,2024-02-18 03:00:00,51277.97,51440.75,51247.25,51428.73,51257.59,51094.95,51211.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,2024-02-18 03:30:00,51428.73,51454.09,51370.55,51413.22,51323.05,51149.98,51195.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,2024-02-18 04:00:00,51413.22,51445.88,51336.89,51409.61,51361.0,51191.3,51173.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,2024-02-18 04:30:00,51409.61,51578.84,51386.86,51531.26,51412.14,51244.77,51181.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,2024-02-18 05:00:00,51531.26,51918.88,51464.35,51854.11,51527.39,51346.09,51225.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,2024-02-18 05:30:00,51854.11,52010.5,51729.4,51826.33,51606.91,51432.25,51265.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,2024-02-18 06:00:00,51808.27,51873.84,51698.93,51802.84,51684.83,51503.94,51328.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,2024-02-18 06:30:00,51800.79,51854.41,51609.5,51723.07,51747.52,51554.26,51376.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,2024-02-18 07:00:00,51722.98,51722.98,51601.49,51648.03,51770.88,51591.51,51420.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,2024-02-18 07:30:00,51648.03,51738.68,51626.16,51664.81,51733.02,51630.2,51475.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,2024-02-18 08:00:00,51664.81,51777.0,51632.5,51658.17,51699.38,51653.14,51521.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,2024-02-18 08:30:00,51658.17,51698.32,51571.5,51694.86,51677.79,51681.31,51561.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,2024-02-18 09:00:00,51694.86,51813.0,51694.83,51717.12,51676.6,51712.06,51595.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,2024-02-18 09:30:00,51717.56,51756.73,51504.51,51549.31,51656.86,51713.86,51613.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,2024-02-18 10:00:00,51549.31,51573.0,51374.6,51523.61,51628.61,51680.81,51629.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,2024-02-18 10:30:00,51523.36,51544.11,51199.01,51287.91,51554.56,51626.97,51620.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,2024-02-18 11:00:00,51287.91,51412.48,51279.09,51379.0,51491.39,51584.59,51618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,2024-02-18 11:30:00,51378.99,51491.99,51371.24,51491.99,51446.37,51561.48,51623.49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,2024-02-18 12:00:00,51491.99,51642.25,51487.01,51629.07,51462.32,51559.59,51630.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,2024-02-18 12:30:00,51629.07,51635.87,51543.04,51580.71,51473.74,51551.18,51611.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,2024-02-18 13:00:00,51581.48,51651.2,51559.85,51632.14,51542.58,51548.57,51598.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,2024-02-18 13:30:00,51632.14,51692.36,51609.61,51665.27,51599.84,51545.61,51589.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,2024-02-18 14:00:00,51665.27,51704.26,51574.73,51576.3,51616.7,51531.53,51579.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,2024-02-18 14:30:00,51576.05,51604.79,51423.18,51516.97,51594.28,51528.3,51571.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,2024-02-18 15:00:00,51516.97,51741.8,51458.29,51681.97,51614.53,51544.13,51572.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,2024-02-18 15:30:00,51681.97,51740.32,51643.55,51676.34,51623.37,51582.98,51573.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,2024-02-18 16:00:00,51674.88,51719.49,51656.91,51696.1,51629.54,51614.69,51573.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,2024-02-18 16:30:00,51696.1,51802.05,51696.1,51798.81,51674.04,51645.37,51579.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,2024-02-18 17:00:00,51798.81,51993.43,51798.02,51868.18,51744.28,51669.28,51600.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,2024-02-18 17:30:00,51868.18,51988.81,51828.11,51979.63,51803.81,51709.17,51630.69,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,2024-02-18 18:00:00,51978.88,52069.52,51868.75,51868.75,51842.29,51732.83,51669.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,2024-02-18 18:30:00,51868.75,51887.47,51804.05,51838.14,51870.7,51750.12,51700.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,2024-02-18 19:00:00,51838.14,51838.14,51707.37,51760.73,51863.09,51768.56,51717.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,2024-02-18 19:30:00,51760.73,51844.5,51747.5,51837.62,51856.97,51800.62,51731.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,2024-02-18 20:00:00,51837.62,51877.27,51801.06,51839.48,51828.95,51816.38,51749.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,2024-02-18 20:30:00,51839.48,51839.48,51559.86,51571.0,51769.39,51805.84,51745.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,2024-02-18 21:00:00,51570.88,51654.12,51557.55,51633.69,51728.5,51799.6,51742.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,2024-02-18 21:30:00,51633.69,51695.0,51575.21,51645.3,51705.42,51784.25,51747.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,2024-02-18 22:00:00,51645.3,51750.3,51645.23,51700.05,51677.91,51767.44,51759.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,2024-02-18 22:30:00,51700.05,51946.7,51696.6,51896.18,51689.25,51759.09,51774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,2024-02-18 23:00:00,51896.18,51905.0,51780.56,51812.59,51737.56,51753.48,51783.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,2024-02-18 23:30:00,51812.34,51860.36,51751.35,51791.58,51769.14,51748.82,51789.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,2024-02-19 00:00:00,51791.58,51837.0,51689.5,51753.88,51790.86,51748.14,51786.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,2024-02-19 00:30:00,51753.88,51895.94,51730.61,51863.38,51823.52,51750.71,51786.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,2024-02-19 01:00:00,51863.38,51963.88,51847.67,51937.42,51831.77,51760.51,51783.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,2024-02-19 01:30:00,51937.42,51992.65,51805.21,51856.43,51840.54,51789.05,51782.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,2024-02-19 02:00:00,51856.44,51857.24,51734.88,51738.59,51829.94,51799.54,51775.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,2024-02-19 02:30:00,51738.89,51815.66,51669.17,51806.52,51840.47,51815.66,51778.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,2024-02-19 03:00:00,51806.52,51836.0,51724.89,51832.13,51834.22,51828.87,51778.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,2024-02-19 03:30:00,51832.13,51884.24,51776.25,51778.95,51802.52,51817.15,51774.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,2024-02-19 04:00:00,51778.95,51787.32,51618.01,51676.73,51766.59,51803.56,51781.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,2024-02-19 04:30:00,51676.73,51793.05,51676.73,51793.05,51777.48,51803.71,51792.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,2024-02-19 05:00:00,51793.05,51828.3,51768.77,51828.3,51781.83,51811.15,51804.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,2024-02-19 05:30:00,51828.3,51922.25,51798.48,51874.62,51790.33,51812.27,51816.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,2024-02-19 06:00:00,51872.48,52330.09,51850.09,52209.11,51876.36,51839.45,51836.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,2024-02-19 06:30:00,52209.11,52389.59,52105.25,52235.36,51988.09,51877.34,51865.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,2024-02-19 07:00:00,52235.36,52364.75,52148.81,52151.03,52059.68,51918.58,51889.04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,2024-02-19 07:30:00,52151.03,52151.68,51998.58,52148.38,52123.7,51952.77,51915.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,2024-02-19 08:00:00,52148.38,52276.45,52113.62,52209.88,52190.75,51990.54,51938.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,2024-02-19 08:30:00,52209.7,52409.64,52142.88,52193.8,52187.69,52032.02,51955.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,2024-02-19 09:00:00,52193.8,52198.34,52048.96,52051.0,52150.82,52069.45,51968.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,2024-02-19 09:30:00,52051.0,52103.59,51922.66,52099.23,52140.46,52100.07,51992.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,2024-02-19 10:00:00,52099.23,52182.79,52095.5,52149.81,52140.74,52132.22,52015.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,2024-02-19 10:30:00,52149.34,52222.15,52118.52,52158.66,52130.5,52160.62,52037.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,2024-02-19 11:00:00,52158.66,52172.3,52058.71,52070.52,52105.84,52146.77,52056.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,2024-02-19 11:30:00,52070.52,52077.79,51997.7,52076.9,52111.02,52130.92,52083.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,2024-02-19 12:00:00,52076.9,52180.36,52028.7,52165.69,52124.32,52132.39,52108.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,2024-02-19 12:30:00,52165.69,52213.38,52077.62,52104.2,52115.19,52127.97,52126.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,2024-02-19 13:00:00,52105.86,52129.84,52033.12,52075.0,52098.46,52114.48,52139.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,2024-02-19 13:30:00,52075.0,52153.91,52000.77,52134.84,52111.32,52108.59,52134.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,2024-02-19 14:00:00,52134.84,52454.66,52134.84,52409.28,52177.8,52144.41,52146.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,2024-02-19 14:30:00,52409.5,52465.61,52255.16,52399.0,52224.46,52174.39,52163.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,2024-02-19 15:00:00,52399.0,52485.63,52311.38,52472.05,52298.04,52206.61,52184.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,2024-02-19 15:30:00,52472.05,52487.74,52364.17,52404.75,52363.98,52231.22,52197.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,2024-02-19 16:00:00,52404.75,52418.35,52281.02,52303.68,52397.75,52254.54,52204.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,2024-02-19 16:30:00,52303.68,52304.08,52082.6,52121.45,52340.19,52258.99,52209.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,2024-02-19 17:00:00,52121.68,52359.19,52114.83,52316.24,52323.63,52274.05,52224.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,2024-02-19 17:30:00,52316.24,52361.71,52260.31,52268.19,52282.86,52290.45,52232.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,2024-02-19 18:00:00,52268.29,52395.45,52175.47,52214.5,52244.81,52304.4,52235.75,,,,,,,,,,,,,,,,,,,,,,,,,,,
2389,2024-02-19 18:30:00,52214.5,52445.38,52211.76,52356.8,52255.44,52326.59,52254.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,2024-02-19 19:00:00,52356.8,52410.95,52294.63,52385.09,52308.16,52324.18,52275.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,2024-02-19 19:30:00,52385.09,52423.63,52317.17,52349.31,52314.78,52319.21,52287.62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,2024-02-19 20:00:00,52349.31,52394.75,52248.83,52353.53,52331.85,52307.36,52304.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2393,2024-02-19 20:30:00,52354.95,52457.12,52272.75,52290.7,52347.09,52295.95,52318.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394,2024-02-19 21:00:00,52293.41,52382.66,52239.25,52283.48,52332.42,52293.93,52328.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,2024-02-19 21:30:00,52283.23,52284.26,52131.95,52164.29,52288.26,52298.21,52312.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2396,2024-02-19 22:00:00,52164.29,52201.78,52036.31,52082.94,52234.99,52274.88,52291.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2397,2024-02-19 22:30:00,52082.94,52191.17,52048.76,52101.36,52184.55,52258.2,52266.42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,2024-02-19 23:00:00,52101.36,52344.41,52077.13,52283.38,52183.09,52265.09,52258.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,2024-02-19 23:30:00,52283.38,52283.38,52046.86,52127.75,52151.94,52242.18,52246.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,2024-02-20 00:00:00,52127.75,52167.38,52057.78,52103.45,52139.77,52214.02,52245.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2401,2024-02-20 00:30:00,52103.45,52226.48,51697.62,51784.41,52080.07,52157.53,52209.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,2024-02-20 01:00:00,51784.41,52125.1,51701.35,52104.5,52080.7,52132.62,52199.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,2024-02-20 01:30:00,52104.5,52206.8,52023.98,52158.99,52055.82,52119.45,52195.33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,2024-02-20 02:00:00,52160.05,52209.75,52070.32,52090.12,52048.3,52100.12,52177.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,2024-02-20 02:30:00,52086.93,52124.31,51930.0,51934.59,52014.52,52077.15,52147.52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,2024-02-20 03:00:00,51934.59,51944.0,51793.06,51839.84,52025.61,52052.84,52113.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,2024-02-20 03:30:00,51839.84,51888.87,51796.89,51829.64,51970.64,52025.67,52078.63,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,2024-02-20 04:00:00,51829.64,51922.15,51775.07,51904.45,51919.73,51987.77,52052.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,2024-02-20 04:30:00,51904.45,51939.08,51798.31,51818.58,51865.42,51956.86,52021.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,2024-02-20 05:00:00,51824.0,51896.55,51779.14,51808.2,51840.14,51927.33,51998.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,2024-02-20 05:30:00,51808.2,51913.93,51713.72,51887.17,51849.61,51937.61,51985.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,2024-02-20 06:00:00,51906.54,52111.89,51869.94,51953.23,51874.32,51922.48,51975.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,2024-02-20 06:30:00,51953.23,52013.27,51884.41,51947.88,51883.01,51901.37,51952.85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,2024-02-20 07:00:00,51948.15,52020.67,51817.48,51834.84,51886.26,51875.84,51933.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,2024-02-20 07:30:00,51834.84,51836.99,51722.18,51782.0,51881.02,51860.58,51911.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
